protAlbicans,geneID,protAuris,start,end,ANNOT_GENE_NAME,function,length,Ident,Align,Mismatches,Gaps,qStart,qEnd,sStart,sEnd,EValue,Score,qCover,ANNOT_GENE_ENTREZ_ID
CR_04950W_A-T-p1,B9J08_001961,PIS54817.1,46801,49833,CR_04950W_A,Mediator of RNA polymerase II transcription subunit 5 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PSV9],1036,22.1,1022,567,35,6,898,7,928,1.23e-40,160,88.4,
CR_04930W_A-T-p1,B9J08_001963,PIS54819.1,51067,52302,CR_04930W_A,Peroxin-14 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PSW1],452,58.3,427,152,6,1,409,1,419,1.20e-109,328,99.5,
CR_04920W_A-T-p1,B9J08_001964,PIS54820.1,52552,53508,CR_04920W_A,Mitochondrial glycine transporter [Source:UniProtKB/Swiss-Prot;Acc:Q59KC4],362,58.0,352,104,6,7,316,4,353,7.40e-122,352,97.5,
CR_04910W_A-T-p1,B9J08_001965,PIS54821.1,53822,54973,CR_04910W_A,Geranylgeranyl transferase type I subunit beta [Source:UniProtKB/TrEMBL;Acc:A0A1D8PSW8],384,44.2,389,185,9,4,376,5,377,1.72e-101,303,97.4,
CR_04880W_A-T-p1,B9J08_001967,PIS54823.1,56195,57310,CR_04880W_A,Beta_elim_lyase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PSW2],369,67.9,365,116,1,3,366,1,365,1.78e-181,506,98.1,
CR_04870C_A-T-p1,B9J08_001968,PIS54824.1,58093,59592,CR_04870C_A,Aldedh domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PSW6],501,67.1,501,163,1,1,499,1,501,2.70e-253,698,100,
CR_04850C_A-T-p1,B9J08_001969,PIS54825.1,59874,61448,CR_04850C_A,Ortholog of Candida albicans WO-1 : CAWG_01818,258,40.5,74,39,1,353,426,35,103,3.93e-10,58.5,14.1,
CR_04830C_A-T-p1,B9J08_001971,PIS54827.1,64026,66407,CR_04830C_A,Vezatin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59N02],806,30.8,487,293,9,80,529,221,700,6.02e-52,192,56.7,
CR_04720C_A-T-p1,B9J08_001972,PIS54828.1,66506,70417,CR_04720C_A,Chromatin-remodeling ATPase INO80 [Source:UniProtKB/Swiss-Prot;Acc:Q59KI4],1387,66.0,977,311,11,257,1225,421,1384,0.0,1252,74.4,
CR_04730W_A-T-p1,B9J08_001973,PIS54829.1,72138,72464,CR_04730W_A,Has domain(s) with predicted membrane localization,110,72.6,106,29,0,1,106,3,108,2.31e-54,163,98.1,
CR_04810W_A-T-p1,B9J08_001974,PIS54830.1,74336,75088,CR_04810W_A,KH type-2 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PSV5],251,92.6,229,17,0,6,234,5,233,2.01e-144,402,91.6,
CR_04740C_A-T-p1,B9J08_001975,PIS54831.1,75324,79376,CR_04740C_A,Formylglycinamide ribonucleotide amidotransferase [Source:UniProtKB/TrEMBL;Acc:Q59MZ5],1370,74.4,1374,319,10,1,1348,1,1367,0.0,2007,99.9,
CR_04750W_A-T-p1,B9J08_001976,PIS54832.1,80147,80413,CR_04750W_A,"(orf19.6316.4) Protein of unknown function, Hap43-induced, rat catheter and Spider biofilm induced",88,73.2,82,20,1,1,80,1,82,1.83e-30,101,90.9,
CR_04760C_A-T-p1,B9J08_001977,PIS54833.1,80705,82294,CR_04760C_A,"Predicted membrane transporter, member of the L-amino acid transporter-3 (LAT3) family, major facilitator superfamily (MFS)",561,60.6,554,181,4,8,528,11,560,8.69e-222,622,98.5,
CR_04780W_A-T-p1,B9J08_001979,PIS54835.1,83348,83794,CR_04780W_A,"DNA-directed RNA polymerases I, II, and III subunit RPABC3 [Source:UniProtKB/TrEMBL;Acc:Q59MZ8]",148,86.5,148,20,0,1,148,1,148,4.27e-89,254,100,
CR_04790W_A-T-p1,B9J08_001980,PIS54836.1,84086,84510,CR_04790W_A,Mvb12p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PSU3],163,46.3,108,56,1,1,106,1,108,1.26e-31,108,72.1,
CR_04800W_A-T-p1,B9J08_001981,PIS54837.1,84836,86827,CR_04800W_A,"Putative alpha-1,3-mannosyltransferase MNT4 [Source:UniProtKB/Swiss-Prot;Acc:Q59MZ9]",719,27.1,704,397,21,35,649,41,717,1.68e-58,207,92.8,
C7_00290C_A-T-p1,B9J08_001984,PIS54838.1,89735,91366,C7_00290C_A,MFS domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PQI9],552,27.9,459,302,10,70,506,60,511,3.23e-39,148,80.5,
C3_01820W_A-T-p1,B9J08_001985,PIS54839.1,92448,94925,C3_01820W_A,Beta-glucosidase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJB5],866,36.9,859,498,17,7,822,6,863,1.40e-178,534,98.9,
C1_13630W_A-T-p1,B9J08_001987,PIS54841.1,97456,99141,C1_13630W_A,Cyb2p [Source:UniProtKB/TrEMBL;Acc:Q5AKX8],560,46.7,398,209,2,164,558,163,560,2.35e-120,364,70.4,
CR_04660C_A-T-p1,B9J08_001989,PIS54843.1,101388,102851,CR_04660C_A,UTP--glucose-1-phosphate uridylyltransferase [Source:UniProtKB/Swiss-Prot;Acc:Q59KI0],500,83.1,497,82,1,2,498,6,500,8.30e-301,818,99.8,
C7_04040C_A-T-p1,B9J08_001991,PIS54844.1,105582,106835,C7_04040C_A,Nicotinate phosphoribosyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PRI0],421,62.4,415,152,3,4,417,8,419,2.64e-191,535,99.3,
C7_04030C_A-T-p1,B9J08_001992,PIS54845.1,107012,109975,C7_04030C_A,Importin N-terminal domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PRI4],980,57.5,986,413,3,1,986,1,980,0.0,1171,99.9,
C4_04310W_A-T-p1,B9J08_001993,PIS54846.1,110113,110913,C4_04310W_A,Cox11p [Source:UniProtKB/TrEMBL;Acc:Q59PA0],273,71.6,222,63,0,44,265,50,271,1.48e-118,338,83.5,
C1_04070C_A-T-p1,B9J08_001994,PIS54847.1,111138,112244,C1_04070C_A,Protein geranylgeranyltransferase type II [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD57],368,45.4,377,187,8,1,369,1,366,5.30e-114,334,100,
C3_03580C_A-T-p1,B9J08_001995,PIS54848.1,112456,113220,C3_03580C_A,Gtt13p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJQ3],263,60.2,246,97,1,5,249,8,253,1.70e-114,327,96.5,
C3_05640W_A-T-p1,B9J08_001996,PIS54849.1,113317,114567,C3_05640W_A,TauD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKA2],425,64.4,419,129,2,13,416,12,425,2.68e-194,542,97.1,
C1_04000C_A-T-p1,B9J08_001997,PIS54850.1,114921,116273,C1_04000C_A,Putative mannosyltransferase [Source:UniProtKB/TrEMBL;Acc:Q59QH4],480,61.9,378,142,2,67,442,97,474,4.35e-179,507,83.6,
CR_02020C_A-T-p1,B9J08_001998,PIS54851.1,116510,118819,CR_02020C_A,Oligopeptide transporter [Source:UniProtKB/TrEMBL;Acc:A0A1D8PS46],783,31.5,693,459,11,65,750,78,761,7.00e-127,395,89.2,
C1_04030W_A-T-p1,B9J08_001999,PIS54852.1,120800,122857,C1_04030W_A,AA_TRNA_LIGASE_II domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD81],698,58.4,666,261,8,27,680,33,694,4.08e-270,756,95.5,
C1_04040C_A-T-p1,B9J08_002000,PIS54853.1,122906,125038,C1_04040C_A,Nucleolar protein 9 [Source:UniProtKB/Swiss-Prot;Acc:Q59QH0],720,66.0,692,209,6,36,710,38,720,1.54e-306,851,95.1,
C3_03720W_A-T-p1,B9J08_002001,PIS54854.1,125236,125932,C3_03720W_A,Gtt11p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJR2],249,42.7,232,129,2,4,232,5,235,1.98e-64,199,95.4,
C3_03650W_A-T-p1,B9J08_002002,PIS54855.1,126995,128335,C3_03650W_A,20S-pre-rRNA D-site endonuclease NOB1 [Source:UniProtKB/TrEMBL;Acc:Q59SR4],466,55.8,473,168,9,4,446,5,466,2.71e-168,479,99.3,
C3_03660W_A-T-p1,B9J08_002003,PIS54856.1,128769,130820,C3_03660W_A,Increased rDNA silencing protein 4 [Source:UniProtKB/Swiss-Prot;Acc:Q59SR6],638,52.3,216,92,4,473,682,428,638,2.15e-61,214,30.7,
C3_03670W_A-T-p1,B9J08_002004,PIS54857.1,131104,133296,C3_03670W_A,"Ortholog(s) have DNA binding, chromatin binding, histone deacetylase activity, role in gene silencing by RNA, histone deacetylation, negative regulation of transcription by RNA polymerase II and HDA1 complex, cytosol, nucleus localization",669,28.8,763,415,19,1,729,1,669,1.02e-75,255,99.9,
C3_03680W_A-T-p1,B9J08_002005,PIS54858.1,133647,135431,C3_03680W_A,Sphinganine-1-phosphate aldolase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJQ9],589,61.2,578,209,6,30,594,14,589,7.67e-254,707,95.1,
C3_03690W_A-T-p1,B9J08_002006,PIS54859.1,135728,136738,C3_03690W_A,"Putative vacuolar membrane transporter for cationic amino acids, Spider biofilm induced",286,41.6,296,139,6,52,330,1,279,1.58e-64,204,83.0,
C3_05950W_A-T-p1,B9J08_002007,PIS54860.1,136899,139145,C3_05950W_A,"Ortholog of C. dubliniensis CD36 : Cd36_85880, C. parapsilosis CDC317 : CPAR2_806870, C. auris B8441 : B9J08_002007 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_96983",762,29.0,630,420,8,99,715,111,726,4.06e-73,251,82.5,
C3_05960W_A-T-p1,B9J08_002008,PIS54861.1,139279,142029,C3_05960W_A,Ase1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKC6],906,37.0,694,377,7,29,708,45,692,4.20e-134,422,74.2,
C6_02230W_A-T-p1,B9J08_002009,PIS54862.1,142158,144131,C6_02230W_A,Found in mitochondrial proteome protein 38 [Source:UniProtKB/TrEMBL;Acc:Q59S77],684,70.9,650,166,3,4,630,5,654,0.0,895,95.4,
C6_02220W_A-T-p1,B9J08_002010,PIS54863.1,144492,145045,C6_02220W_A,Small COPII coat GTPase SAR1 [Source:UniProtKB/Swiss-Prot;Acc:Q59S78],190,85.8,190,27,0,1,190,1,190,9.26e-118,330,100,
C1_01190C_A-T-p1,B9J08_002011,PIS54864.1,145462,146853,C1_01190C_A,"N,N-dimethylaniline monooxygenase [Source:UniProtKB/TrEMBL;Acc:Q5A927]",463,48.6,455,228,4,4,456,11,461,1.05e-143,417,97.8,
C1_01220C_A-T-p1,B9J08_002012,PIS54865.1,148671,149618,C1_01220C_A,"Protein of unknown function, Hap43-repressed, rat catheter and Spider biofilm induced",250,35.0,217,94,8,1,205,1,182,5.44e-21,88.2,65.1,
C1_01250W_A-T-p1,B9J08_002013,PIS54866.1,149831,151675,C1_01250W_A,"Altered inheritance of mitochondria protein 9, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q5A922]",624,58.7,578,232,5,34,608,42,615,2.68e-241,677,93.6,
C1_01260C_A-T-p1,B9J08_002014,PIS54867.1,151691,152416,C1_01260C_A,TRAPP subunit [Source:UniProtKB/TrEMBL;Acc:Q5A920],150,52.1,167,59,2,77,241,3,150,4.35e-56,174,68.5,
C1_01270W_A-T-p1,B9J08_002015,PIS54868.1,153082,154515,C1_01270W_A,Cta9p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCF2],427,65.6,61,20,1,401,461,333,392,3.05e-16,78.6,12.8,
C1_01280C_A-T-p1,B9J08_002016,PIS54869.1,154544,154857,C1_01280C_A,Mediator of RNA polymerase II transcription subunit 22 [Source:UniProtKB/Swiss-Prot;Acc:Q5A917],115,44.1,111,60,1,1,111,1,109,5.87e-24,86.7,98.2,
C1_01290C_A-T-p1,B9J08_002017,PIS54870.1,155139,157103,C1_01290C_A,"Ortholog(s) have lipid droplet, peroxisome localization",757,30.5,637,349,17,94,647,126,751,1.39e-71,244,84.7,
C1_01300W_A-T-p1,B9J08_002018,PIS54871.1,157513,158499,C1_01300W_A,"Putative thioredoxin, Spider biofilm repressed",327,46.8,331,166,7,3,328,2,327,9.87e-99,292,99.4,
C1_01320W_A-T-p1,B9J08_002019,PIS54872.1,159510,160907,C1_01320W_A,Letm1 RBD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCG9],508,71.2,420,110,4,30,445,54,466,1.36e-193,546,89.5,
C1_01330C_A-T-p1,B9J08_002020,PIS54873.1,161050,161511,C1_01330C_A,Deoxyuridine 5'-triphosphate nucleotidohydrolase [Source:UniProtKB/Swiss-Prot;Acc:P0CY19],159,84.1,151,22,1,5,153,9,159,9.43e-83,238,97.4,
C4_02600C_A-T-p1,B9J08_002022,PIS54875.1,163325,165247,C4_02600C_A,"Ortholog(s) have histone binding activity, role in DNA replication-dependent nucleosome assembly and CAF-1 complex, chromatin, chromosome, centromeric region, nucleus localization",572,39.3,397,204,10,260,638,191,568,1.94e-59,207,59.2,
C4_02570C_A-T-p1,B9J08_002024,PIS54877.1,168122,170362,C4_02570C_A,[Histone H3]-trimethyl-L-lysine(9) demethylase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PLL0],606,48.9,666,245,19,1,634,1,603,5.12e-199,574,85.0,
C4_02700W_A-T-p1,B9J08_002025,PIS54878.1,170509,172317,C4_02700W_A,"Ortholog(s) have DNA clamp loader activity, role in DNA damage checkpoint, nucleotide-excision repair, reciprocal meiotic recombination and Rad17 RFC-like complex localization",589,37.4,645,300,22,1,600,2,587,3.33e-102,320,99.7,
C4_02710C_A-T-p1,B9J08_002026,PIS54879.1,172376,173101,C4_02710C_A,Monothiol glutaredoxin [Source:UniProtKB/TrEMBL;Acc:Q5AF81],253,73.7,251,54,3,1,239,1,251,6.90e-113,322,99.2,
C4_02500C_A-T-p1,B9J08_002027,PIS54880.1,174767,178465,C4_02500C_A,Transcriptional regulator ADR1 [Source:UniProtKB/Swiss-Prot;Acc:Q5AF56],1418,42.5,1358,565,35,51,1230,97,1416,1.46e-268,798,95.8,
C1_13190W_A-T-p1,B9J08_002029,PIS54882.1,179107,179586,C1_13190W_A,DUF4149 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PFM0],169,56.7,157,64,2,3,158,9,162,4.49e-59,179,98.1,
C1_13170C_A-T-p1,B9J08_002030,PIS54883.1,179725,183306,C1_13170C_A,DNA mismatch repair protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PFM1],1214,67.2,993,316,3,210,1193,223,1214,0.0,1329,82.5,
C1_13160W_A-T-p1,B9J08_002032,PIS54885.1,184277,185575,C1_13160W_A,NTP_transferase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AL34],458,44.1,456,228,9,3,432,4,458,1.28e-113,339,99.5,
C1_13200C_A-T-p1,B9J08_002033,PIS54886.1,185855,187513,C1_13200C_A,RNA exonuclease 3 [Source:UniProtKB/Swiss-Prot;Acc:Q5AL29],404,44.0,382,195,7,143,514,26,398,5.43e-104,317,67.4,
C1_13220C_A-T-p1,B9J08_002034,PIS54887.1,188141,190405,C1_13220C_A,Palmitoyltransferase AKR1 [Source:UniProtKB/Swiss-Prot;Acc:Q5AL27],813,44.7,714,371,8,47,746,109,812,2.41e-203,593,92.8,
C1_03150C_A-T-p1,B9J08_002035,PIS54888.1,190921,191757,C1_03150C_A,"(orf19.3007.2) Ortholog of C. dubliniensis CD36 : Cd36_02950, C. parapsilosis CDC317 : CPAR2_108520, C. auris B8441 : B9J08_002035 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_100285",221,37.0,165,98,2,7,166,3,166,1.49e-32,117,57.6,
C1_13250W_A-T-p1,B9J08_002037,PIS54890.1,194825,195958,C1_13250W_A,"Protein of unknown function, flow model biofilm induced, Spider biofilm induced",312,50.5,190,80,3,187,375,135,311,1.75e-38,138,50.1,
C1_13260W_A-T-p1,B9J08_002038,PIS54891.1,196764,196813,C1_13260W_A,Peptidylprolyl isomerase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PFM9],151,51.0,96,45,2,29,122,38,133,1.09e-30,105,72.9,
C1_13270W_A-T-p1,B9J08_002039,PIS54892.1,197009,197830,C1_13270W_A,Nicotinamide-nucleotide adenylyltransferase [Source:UniProtKB/TrEMBL;Acc:Q5AL24],298,48.0,294,127,6,4,273,5,296,1.66e-83,250,98.9,
C1_13290W_A-T-p1,B9J08_002040,PIS54893.1,197854,197865,C1_13290W_A,"Ortholog(s) have role in ascospore wall assembly and ascospore wall, prospore membrane localization",508,42.1,347,199,2,64,409,79,424,5.58e-69,225,81.2,
C4_00970C_A-T-p1,B9J08_002041,PIS54894.1,199809,214649,C4_00970C_A,Midasin [Source:UniProtKB/TrEMBL;Acc:A0A1D8PL61],5035,51.3,5128,2217,76,1,4945,1,5034,0.0,4318,100.0,
C4_00960W_A-T-p1,B9J08_002042,PIS54895.1,214700,215938,C4_00960W_A,Protein phosphatase [Source:UniProtKB/TrEMBL;Acc:Q5AME8],421,63.3,335,115,2,58,384,79,413,2.39e-144,415,79.4,
C4_00890W_A-T-p1,B9J08_002043,PIS54896.1,216600,221300,C4_00890W_A,Pentafunctional AROM polypeptide [Source:UniProtKB/Swiss-Prot;Acc:Q5AME2],1551,66.8,1566,500,10,4,1566,3,1551,0.0,2074,99.8,
C4_00880W_A-T-p1,B9J08_002044,PIS54897.1,221630,223258,C4_00880W_A,tRNA adenylyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PL79],531,43.2,553,276,10,1,541,1,527,3.10e-146,429,99.8,
C1_03480C_A-T-p1,B9J08_002047,PIS54898.1,223884,226658,C1_03480C_A,Age1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD25],958,39.6,962,520,23,7,923,7,952,1.28e-205,610,99.2,
C5_00690C_A-T-p1,B9J08_002048,PIS54899.1,227463,228293,C5_00690C_A,RNA polymerase II transcription factor B 38 kDa subunit [Source:UniProtKB/TrEMBL;Acc:A0A1D8PN00],360,51.7,298,120,4,1,274,63,360,1.93e-92,275,99.3,
C5_00610C_A-T-p1,B9J08_002049,PIS54900.1,228319,229482,C5_00610C_A,"Ortholog of C. dubliniensis CD36 : Cd36_50610, C. parapsilosis CDC317 : CPAR2_303690, C. auris B8441 : B9J08_002049 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_93989",620,29.3,345,180,9,4,286,19,361,5.51e-20,89.7,73.1,
C5_00620W_A-T-p1,B9J08_002050,PIS54901.1,229766,230344,C5_00620W_A,EKC/KEOPS complex subunit CGI121 [Source:UniProtKB/Swiss-Prot;Acc:Q5A519],203,35.5,203,118,5,1,191,1,202,5.76e-34,117,99.5,
C5_00630C_A-T-p1,B9J08_002051,PIS54902.1,230364,232274,C5_00630C_A,Rad2 family nuclease [Source:UniProtKB/TrEMBL;Acc:A0A1D8PMZ2],699,51.0,449,186,5,1,415,1,449,1.28e-141,426,65.3,
C1_03460C_A-T-p1,B9J08_002052,PIS54903.1,232467,235064,C1_03460C_A,TEA domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD17],990,61.4,44,14,2,824,864,947,990,1.59e-05,46.6,4.7,
C1_03470C_A-T-p1,B9J08_002053,PIS54904.1,235526,236671,C1_03470C_A,Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD13],469,49.5,299,127,3,4,278,29,327,7.46e-92,281,72.2,
C5_01430C_A-T-p1,B9J08_002054,PIS54905.1,236942,238264,C5_01430C_A,"Protein wth a predicted role in transcription from RNA polymerase II promoters, Spider biofilm induced",460,49.7,481,177,11,1,438,1,459,1.89e-137,400,99.5,
C5_01410C_A-T-p1,B9J08_002056,PIS54907.1,240155,242830,C5_01410C_A,ER membrane protein complex subunit 1 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PN56],861,26.8,879,559,27,41,891,37,859,4.02e-72,253,95.5,
C5_01400W_A-T-p1,B9J08_002057,PIS54908.1,242893,244764,C5_01400W_A,Zn(2)-C6 fungal-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PN80],661,38.9,668,335,18,5,622,17,661,2.44e-140,421,99.2,
C5_01350W_A-T-p1,B9J08_002058,PIS54909.1,246506,248050,C5_01350W_A,Pex24p domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PN55],616,31.6,431,261,9,78,476,116,544,8.62e-62,211,77.6,
C5_01340W_A-T-p1,B9J08_002059,PIS54910.1,248458,249867,C5_01340W_A,NAD-dependent histone deacetylase HST3 [Source:UniProtKB/Swiss-Prot;Acc:Q5A1W9],487,62.4,359,123,5,1,353,1,353,2.33e-155,448,75.3,
C5_01320W_A-T-p1,B9J08_002060,PIS54911.1,250506,252320,C5_01320W_A,Non-specific serine/threonine protein kinase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PN61],618,81.3,577,86,5,37,600,48,615,0.0,892,93.4,
C5_01310W_A-T-p1,B9J08_002061,PIS54912.1,252697,253356,C5_01310W_A,U1 small nuclear ribonucleoprotein component SNU71 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PN50],212,44.0,100,49,2,13,105,27,126,2.11e-20,83.6,42.5,
C5_01300C_A-T-p1,B9J08_002062,PIS54913.1,253871,254710,C5_01300C_A,YTH domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PN57],364,55.1,147,59,1,137,276,210,356,3.42e-53,175,50.2,
C5_01290C_A-T-p1,B9J08_002063,PIS54914.1,254858,255601,C5_01290C_A,"5-demethoxyubiquinone hydroxylase, mitochondrial [Source:UniProtKB/TrEMBL;Acc:A0A1D8PN46]",246,71.2,243,70,0,5,247,4,246,6.87e-120,340,98.4,
C5_01280C_A-T-p1,B9J08_002064,PIS54915.1,255888,257315,C5_01280C_A,"Kinetochore component, amount of Nuf2p and Mtw1p protein detected at each centromere is consistent with a single kinetochore microtubule attachment site",469,28.0,468,319,6,20,474,5,467,4.49e-49,172,95.8,
C5_01270W_A-T-p1,B9J08_002065,PIS54916.1,257407,259155,C5_01270W_A,MFS domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PN41],627,51.5,538,253,2,17,547,86,622,2.31e-186,536,91.2,
C5_01250W_A-T-p1,B9J08_002066,PIS54917.1,259684,261639,C5_01250W_A,Gpr1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PN42],823,50.2,522,221,8,22,504,81,602,4.62e-154,463,74.2,
C4_01100C_A-T-p1,B9J08_002067,PIS54918.1,262765,264540,C4_01100C_A,AA_permease domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AMG7],568,48.5,526,266,4,41,562,26,550,3.07e-174,504,88.3,
C2_09230C_A-T-p1,B9J08_002068,PIS54919.1,265268,266305,C2_09230C_A,AMPKBI domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59X47],412,60.1,386,98,7,6,345,25,400,9.21e-132,380,98.6,
CR_06610W_A-T-p1,B9J08_002069,PIS54920.1,268165,269136,CR_06610W_A,Alpha-factor pheromone receptor [Source:UniProtKB/TrEMBL;Acc:A0A1D8PTB4],469,38.6,202,109,2,62,248,180,381,1.79e-31,120,57.9,
CR_06830C_A-T-p1,B9J08_002070,PIS54921.1,269314,270177,CR_06830C_A,TYR_PHOSPHATASE_2 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59MU0],281,58.2,294,101,5,1,286,1,280,1.30e-107,311,99.7,
CR_06820W_A-T-p1,B9J08_002071,PIS54922.1,270206,270640,CR_06820W_A,Ortholog(s) have mitochondrion localization,174,52.8,127,56,2,19,141,41,167,2.17e-39,129,85.4,
C1_04260W_A-T-p1,B9J08_002072,PIS54923.1,270918,271328,C1_04260W_A,Histone H3.1/H3.2 [Source:UniProtKB/Swiss-Prot;Acc:Q59VN2],136,97.1,136,4,0,1,136,1,136,1.14e-85,244,100,
C1_04240C_A-T-p1,B9J08_002073,PIS54924.1,271887,272198,C1_04240C_A,Histone H4 [Source:UniProtKB/TrEMBL;Acc:Q59VN4],105,97.1,102,3,0,2,103,4,105,5.67e-64,187,99.0,
CR_05290W_A-T-p1,B9J08_002074,PIS54925.1,272279,273940,CR_05290W_A,Probable mannosyltransferase MNT3 [Source:UniProtKB/Swiss-Prot;Acc:P87207],378,33.2,358,160,5,87,443,65,344,1.97e-69,226,64.6,
CR_06780W_A-T-p1,B9J08_002075,PIS54926.1,274285,275285,CR_06780W_A,Ortholog(s) have histone deacetylase activity,340,55.0,347,142,8,1,341,1,339,6.23e-97,289,98.8,
CR_06770C_A-T-p1,B9J08_002076,PIS54927.1,275905,276564,CR_06770C_A,N-acetyltransferase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59MT3],225,58.7,218,86,3,5,218,7,224,2.27e-87,255,97.7,
CR_07040W_A-T-p1,B9J08_002077,PIS54928.1,276848,278503,CR_07040W_A,N-acetyltransferase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PTE9],469,48.1,337,147,7,20,329,31,366,6.93e-104,318,56.3,
CR_07050C_A-T-p1,B9J08_002078,PIS54929.1,278670,285266,CR_07050C_A,Aspartate carbamoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PTD1],2216,83.0,2209,360,8,1,2198,12,2216,0.0,3594,100,
CR_07960C_A-T-p1,B9J08_002080,PIS54931.1,292680,295766,CR_07960C_A,Potassium transport protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PTL7],1056,45.8,1075,404,20,26,994,22,1023,2.26e-248,727,94.3,
CR_07950W_A-T-p1,B9J08_002081,PIS54932.1,295902,296759,CR_07950W_A,Brix domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59X74],283,77.4,283,64,0,1,283,1,283,1.40e-163,453,99.3,
CR_07580C_A-T-p1,B9J08_002083,PIS54934.1,300951,304796,CR_07580C_A,TORC2 complex subunit [Source:UniProtKB/TrEMBL;Acc:A0A1D8PTJ4],1287,34.1,1277,683,28,67,1272,98,1287,2.30e-212,650,94.1,
CR_07860C_A-T-p1,B9J08_002085,PIS54936.1,305950,306672,CR_07860C_A,Histone chaperone ASF1 [Source:UniProtKB/Swiss-Prot;Acc:Q59MV1],247,87.7,163,19,1,1,163,1,162,4.51e-100,289,67.9,
CR_07850W_A-T-p1,B9J08_002086,PIS54937.1,306770,308188,CR_07850W_A,"Ortholog of C. dubliniensis CD36 : Cd36_33530, C. parapsilosis CDC317 : CPAR2_201980, C. auris B8441 : B9J08_002086 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_134293",615,27.9,549,258,25,30,471,97,614,2.02e-26,110,93.6,
CR_07480W_A-T-p1,B9J08_002087,PIS54938.1,309856,311262,CR_07480W_A,"S. pombe ortholog SPAC5D6.04 is a predicted auxin family transmembrane transporter, ketoconazole and hypoxia induced",446,60.7,453,154,7,19,467,13,445,8.06e-171,486,95.9,
C3_05180W_A-T-p1,B9J08_002088,PIS54939.1,311608,312156,C3_05180W_A,Putative GTPase [Source:UniProtKB/TrEMBL;Acc:Q5ANA9],184,78.0,182,39,1,2,182,3,184,1.91e-102,290,99.5,
C5_00450C_A-T-p1,B9J08_002089,PIS54940.1,312282,313299,C5_00450C_A,DAO domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PMX7],347,63.4,347,126,1,1,346,1,347,2.73e-164,460,100,
C3_06120C_A-T-p1,B9J08_002090,PIS54941.1,314038,316173,C3_06120C_A,Guanosine-diphosphatase [Source:UniProtKB/Swiss-Prot;Acc:Q8TGH6],599,26.2,332,156,10,26,347,162,414,6.21e-24,104,45.3,
