protAlbicans,geneID,protAuris,start,end,ANNOT_GENE_NAME,function,length,Ident,Align,Mismatches,Gaps,qStart,qEnd,sStart,sEnd,EValue,Score,qCover,ANNOT_GENE_ENTREZ_ID
CR_07950W_A-T-p1,B9J08_002081,PIS54932.1,295902,296759,CR_07950W_A,Brix domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59X74],283,77.385,283,64,0,1,283,1,283,1.10e-175,484,99,
C4_05980C_A-T-p1,B9J08_002082,PIS54933.1,297092,298432,C4_05980C_A,Nucleotide diphosphatase/phosphodiesterase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PMG4],691,31.250,80,39,2,119,198,92,155,1.8,28.9,18,
CR_07580C_A-T-p1,B9J08_002083,PIS54934.1,300951,304796,CR_07580C_A,TORC2 complex subunit [Source:UniProtKB/TrEMBL;Acc:A0A1D8PTJ4],1287,36.454,908,517,15,67,935,98,984,3.15e-179,562,86,
CR_07570W_A-T-p1,B9J08_002084,PIS54935.1,304822,305460,CR_07570W_A,"Adaptor protein required for specific mRNA transport, protein similar but not orthologous to S. cerevisiae She3, transposon mutation affects filamentous growth",275,22.892,166,114,4,23,184,59,214,1.28e-08,51.6,76,
CR_07860C_A-T-p1,B9J08_002085,PIS54936.1,305950,306672,CR_07860C_A,Histone chaperone ASF1 [Source:UniProtKB/Swiss-Prot;Acc:Q59MV1],247,88.024,167,19,1,1,167,1,166,2.56e-106,305,70,
CR_07850W_A-T-p1,B9J08_002086,PIS54937.1,306770,308188,CR_07850W_A,"Ortholog of C. dubliniensis CD36 : Cd36_33530, C. parapsilosis CDC317 : CPAR2_201980, C. auris B8441 : B9J08_002086 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_134293",615,31.148,549,236,26,31,470,98,613,2.04e-38,145,93,
CR_07480W_A-T-p1,B9J08_002087,PIS54938.1,309856,311262,CR_07480W_A,"S. pombe ortholog SPAC5D6.04 is a predicted auxin family transmembrane transporter, ketoconazole and hypoxia induced",446,60.706,453,154,7,19,467,13,445,2.02e-179,508,96,
C3_05180W_A-T-p1,B9J08_002088,PIS54939.1,311608,312156,C3_05180W_A,Putative GTPase [Source:UniProtKB/TrEMBL;Acc:Q5ANA9],184,78.022,182,39,1,2,182,3,184,1.13e-107,303,99,
C5_00450C_A-T-p1,B9J08_002089,PIS54940.1,312282,313299,C5_00450C_A,DAO domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PMX7],347,63.401,347,126,1,1,346,1,347,8.90e-166,464,100,
C4_06230C_A-T-p1,B9J08_002090,PIS54941.1,314038,316173,C4_06230C_A,Apyrase [Source:UniProtKB/TrEMBL;Acc:Q5A1A4],695,29.268,533,277,13,27,540,14,465,5.83e-70,240,72,
C3_05850W_A-T-p1,B9J08_002091,PIS54942.1,316410,317873,C3_05850W_A,Protein FYV10 [Source:UniProtKB/Swiss-Prot;Acc:Q5A4G9],572,44.118,578,226,9,1,487,1,572,5.88e-147,430,100,
C3_05860C_A-T-p1,B9J08_002092,PIS54943.1,317899,318876,C3_05860C_A,DUF2431 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKB3],353,41.471,340,167,6,1,311,1,337,2.43e-85,259,96,
C3_05870C_A-T-p1,B9J08_002093,PIS54944.1,318980,321127,C3_05870C_A,Ubiquitin carboxyl-terminal hydrolase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKC4],804,58.750,480,177,7,72,531,64,542,2.60e-180,532,75,
C3_05880C_A-T-p1,B9J08_002094,PIS54945.1,321593,322921,C3_05880C_A,"Ortholog(s) have mRNA binding, poly(U) RNA binding activity and role in nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, regulation of mRNA stability, stress granule assembly",510,72.868,129,23,4,317,439,382,504,2.60e-56,192,28,
C3_05890W_A-T-p1,B9J08_002095,PIS54946.1,323429,324664,C3_05890W_A,tRNA wybutosine-synthesizing protein 2 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKC5],419,41.549,426,219,10,1,408,1,414,1.21e-101,306,99,
C3_05780C_A-T-p1,B9J08_002096,PIS54947.1,325768,327507,C3_05780C_A,Transcriptional regulator CRZ1 [Source:UniProtKB/Swiss-Prot;Acc:Q5A4H5],731,42.243,535,159,15,134,538,200,714,3.34e-105,331,70,
C3_05770C_A-T-p1,B9J08_002097,PIS54948.1,327719,329194,C3_05770C_A,Omp85 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKC1],507,49.057,477,226,8,29,491,34,507,8.61e-152,441,94,
C3_05760W_A-T-p1,B9J08_002098,PIS54949.1,329228,330268,C3_05760W_A,Phosphopantothenate--cysteine ligase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKB0],348,70.381,341,97,3,1,337,1,341,1.10e-173,484,97,
CR_10670W_A-T-p1,B9J08_002099,PIS54950.1,330631,331048,CR_10670W_A,Peptidyl-prolyl cis-trans isomerase D [Source:UniProtKB/Swiss-Prot;Acc:Q5ACI8],369,47.674,172,81,5,6,169,6,176,1.02e-47,157,97,
C3_05740C_A-T-p1,B9J08_002100,PIS54951.1,331441,332442,C3_05740C_A,RNA polymerase II holoenzyme cyclin-like subunit [Source:UniProtKB/Swiss-Prot;Acc:Q5A4H9],434,76.856,229,53,0,1,229,1,229,4.85e-135,389,86,
C3_05730C_A-T-p1,B9J08_002101,PIS54952.1,332984,334114,C3_05730C_A,TLC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKA5],427,56.471,340,146,1,4,341,25,364,1.04e-143,412,90,
C2_03250W_A-T-p1,B9J08_002102,PIS54953.1,334154,335479,C2_03250W_A,Aa_trans domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PGU1],440,64.871,427,143,4,17,441,19,440,0.0,544,96,
CR_10180W_A-T-p1,B9J08_002103,PIS54954.1,335677,336048,CR_10180W_A,"Protein of unknown function, Spider biofilm induced",213,48.052,77,37,2,2,75,17,93,2.77e-16,69.7,74,
C1_01930W_A-T-p1,B9J08_002104,PIS54955.1,337977,339984,C1_01930W_A,AMPK1_CBM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCL8],366,34.524,84,50,3,1,80,3,85,6.50e-13,68.6,12,
C1_14300C_A-T-p1,B9J08_002105,PIS54956.1,340630,344316,C1_14300C_A,SSD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PFW9],1256,54.750,1242,514,14,2,1223,42,1255,0.0,1397,99,
C1_14310W_A-T-p1,B9J08_002106,PIS54957.1,345110,346138,C1_14310W_A,CMP/dCMP-type deaminase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PFW6],337,67.241,348,97,5,1,342,1,337,1.96e-170,475,100,
C1_14320C_A-T-p1,B9J08_002107,PIS54958.1,346148,346843,C1_14320C_A,FAA_hydrolase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PFV6],231,78.261,230,50,0,1,230,1,230,5.84e-135,377,99,
C1_14130W_A-T-p1,B9J08_002108,PIS54959.1,349111,350286,C1_14130W_A,High-affinity iron permease [Source:UniProtKB/TrEMBL;Acc:A0A1D8PFV0],381,77.690,381,81,3,1,379,1,379,0.0,617,97,
C1_03680W_A-T-p1,B9J08_002109,PIS54960.1,350710,353916,C1_03680W_A,"Endo-1,3(4)-beta-glucanase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q5AIR7]",1145,41.070,1159,575,25,1,1066,1,1144,0.0,793,99,
C2_08050C_A-T-p1,B9J08_002110,PIS54961.1,358531,360567,C2_08050C_A,Siderophore transporter [Source:UniProtKB/TrEMBL;Acc:Q5A2T6],604,42.925,629,303,11,12,637,10,585,0.0,528,92,
C7_03620C_A-T-p1,B9J08_002111,PIS54962.1,360673,362073,C7_03620C_A,Bromo domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59R26],659,59.231,130,48,3,341,465,529,658,6.05e-45,164,76,
C7_03630C_A-T-p1,B9J08_002112,PIS54963.1,362357,362390,C7_03630C_A,Mitochondrial import inner membrane translocase subunit TIM9 [Source:UniProtKB/Swiss-Prot;Acc:Q59R24],87,90.805,87,8,0,1,87,1,87,4.56e-54,160,99,
C7_03640C_A-T-p1,B9J08_002113,PIS54964.1,362857,364347,C7_03640C_A,Asparaginyl-tRNA synthetase [Source:UniProtKB/TrEMBL;Acc:Q59R23],489,51.346,483,214,7,22,496,20,489,9.65e-178,506,96,
C7_03650W_A-T-p1,B9J08_002114,PIS54965.1,364763,365713,C7_03650W_A,Histidinol-phosphatase [Source:UniProtKB/TrEMBL;Acc:Q59R21],318,55.486,319,131,6,1,310,1,317,1.03e-122,352,98,
C7_03660C_A-T-p1,B9J08_002115,PIS54966.1,365772,367829,C7_03660C_A,Prolyl-tRNA synthetase [Source:UniProtKB/TrEMBL;Acc:Q59R20],691,73.517,691,177,3,1,685,1,691,0.0,1045,100,
C7_03670W_A-T-p1,B9J08_002116,PIS54967.1,369239,370894,C7_03670W_A,Asparaginyl-tRNA synthetase [Source:UniProtKB/TrEMBL;Acc:Q59R18],552,74.364,550,137,4,4,551,5,552,0.0,871,99,
C7_03570W_A-T-p1,B9J08_002117,PIS54968.1,371167,372558,C7_03570W_A,Arginosuccinase [Source:UniProtKB/TrEMBL;Acc:Q59R31],468,81.957,460,83,0,3,462,8,467,0.0,794,99,
C4_06990W_A-T-p1,B9J08_002118,PIS54969.1,372647,373027,C4_06990W_A,"Possible mannosyltransferase, Spider biofilm induced",692,32.812,64,32,2,4,67,605,657,0.34,28.1,51,
C7_03550C_A-T-p1,B9J08_002119,PIS54970.1,374608,376614,C7_03550C_A,"Protein of unknown function, rat catheter biofilm repressed",667,31.818,44,29,1,527,569,518,561,0.025,35.8,6,
C7_03540C_A-T-p1,B9J08_002120,PIS54971.1,376844,378871,C7_03540C_A,NUC153 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PRE8],750,56.250,752,250,14,1,675,1,750,0.0,820,100,
C7_03530C_A-T-p1,B9J08_002121,PIS54972.1,378982,379638,C7_03530C_A,Pre-mRNA-splicing factor ISY1 [Source:UniProtKB/Swiss-Prot;Acc:Q59R35],266,43.226,155,70,5,1,142,1,150,6.53e-30,109,65,
C7_03520W_A-T-p1,B9J08_002122,PIS54973.1,379652,380356,C7_03520W_A,Isochorismatase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PRE2],244,51.282,234,104,4,1,224,1,234,4.17e-80,238,96,
C3_06090C_A-T-p1,B9J08_002123,PIS54974.1,381058,382176,C3_06090C_A,"Initiation-specific alpha-1,6-mannosyltransferase [Source:UniProtKB/Swiss-Prot;Acc:Q5A4E3]",385,62.398,367,137,1,5,370,12,378,1.64e-176,494,98,
C3_06100C_A-T-p1,B9J08_002124,PIS54975.1,383345,385258,C3_06100C_A,ATP-dependent RNA helicase DED1 [Source:UniProtKB/Swiss-Prot;Acc:Q5A4E2],672,72.202,554,127,5,105,637,125,672,0.0,804,84,
C3_06110C_A-T-p1,B9J08_002125,PIS54976.1,385834,387465,C3_06110C_A,NADH/NAD(+) kinase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKE0],592,66.667,408,125,2,40,440,169,572,0.0,580,74,
C3_06120C_A-T-p1,B9J08_002126,PIS54977.1,387791,389458,C3_06120C_A,Guanosine-diphosphatase [Source:UniProtKB/Swiss-Prot;Acc:Q8TGH6],599,57.610,611,186,13,3,553,1,598,0.0,669,99,
C5_02650C_A-T-p1,B9J08_002127,PIS54978.1,391424,393880,C5_02650C_A,Transcriptional regulator IFH1 [Source:UniProtKB/Swiss-Prot;Acc:Q5AG97],885,35.000,720,308,19,220,818,205,885,2.86e-88,296,73,
C5_02620C_A-T-p1,B9J08_002128,PIS54979.1,394142,396166,C5_02620C_A,PHD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AGA2],669,31.388,634,335,19,1,561,1,607,2.20e-73,248,83,
C5_02610C_A-T-p1,B9J08_002129,PIS54980.1,396712,399486,C5_02610C_A,BRCT domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PNH8],1174,30.000,500,307,12,462,922,678,1173,9.84e-65,235,72,
C5_02600W_A-T-p1,B9J08_002130,PIS54981.1,399561,401006,C5_02600W_A,Proline dehydrogenase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PNH4],489,66.522,460,143,5,27,481,34,487,0.0,621,95,
C5_02590C_A-T-p1,B9J08_002131,PIS54982.1,403045,405321,C5_02590C_A,"Putative mitochondrial membrane protein, ortholog of S. cerevisiae Sls1, coordinates expression of mitochondrially-encoded genes, Hap43-induced",918,25.378,331,205,11,445,748,593,908,1.62e-24,107,77,
C5_02580W_A-T-p1,B9J08_002132,PIS54983.1,405399,405668,C5_02580W_A,"Predicted ORF from Assembly 19, removed from Assembly 20, subsequently reinstated in Assembly 21 based on comparative genome analysis",101,57.812,64,27,0,26,89,38,101,1.66e-24,86.7,72,
C5_02560C_A-T-p1,B9J08_002133,PIS54984.1,406190,407866,C5_02560C_A,Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AGB0],584,51.248,521,228,6,53,554,69,582,0.0,558,90,
C5_02550C_A-T-p1,B9J08_002135,PIS54985.1,408694,411057,C5_02550C_A,WD_REPEATS_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PNG5],799,56.964,797,324,9,5,786,4,796,0.0,976,99,
C3_05170W_A-T-p1,B9J08_002136,PIS54986.1,413314,414375,C3_05170W_A,White-opaque regulator 2 [Source:UniProtKB/Swiss-Prot;Acc:Q5ANB1],446,82.692,52,9,0,280,331,285,336,1.47e-17,81.3,15,
C6_02930W_A-T-p1,B9J08_002137,PIS54987.1,421303,421815,C6_02930W_A,"Ortholog(s) have role in establishment of mitotic sister chromatid cohesion, maintenance of rDNA, mitotic sister chromatid segregation and chromosome, telomeric region, nuclear envelope localization",932,46.648,358,180,5,448,801,581,931,1.66e-104,341,55,
C7_01420W_A-T-p1,B9J08_002138,PIS54988.1,421877,422584,C7_01420W_A,RWD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AGV1],259,47.619,231,101,4,1,213,1,229,2.79e-65,201,91,
C7_01410C_A-T-p1,B9J08_002139,PIS54989.1,423549,424157,C7_01410C_A,SH3 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AGV0],342,51.493,134,39,4,62,170,123,255,1.49e-30,112,65,
C7_01400C_A-T-p1,B9J08_002140,PIS54990.2,424367,426265,C7_01400C_A,"Ortholog(s) have RNA polymerase I general transcription initiation factor activity and role in chromatin organization, nucleolar large rRNA transcription by RNA polymerase I",772,27.059,255,147,8,89,317,46,287,1.28e-07,52.8,36,
C7_01380W_A-T-p1,B9J08_002141,PIS54991.1,426292,427212,C7_01380W_A,"Ortholog of C. dubliniensis CD36 : Cd36_71210, C. parapsilosis CDC317 : CPAR2_702710, C. auris B8441 : B9J08_002141 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_116256",375,22.414,116,53,2,184,264,208,321,0.31,30.4,37,
C7_02380C_A-T-p1,B9J08_002142,PIS54992.1,430784,431272,C7_02380C_A,Peptidyl-prolyl cis-trans isomerase [Source:UniProtKB/Swiss-Prot;Acc:P22011],162,82.716,162,28,0,1,162,1,162,2.85e-101,286,100,
C7_02390W_A-T-p1,B9J08_002143,PIS54993.1,431364,431936,C7_02390W_A,Redoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PR39],185,45.213,188,93,5,1,185,1,181,3.04e-48,153,97,
C7_02350C_A-T-p1,B9J08_002144,PIS54994.1,433359,435458,C7_02350C_A,UDENN domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PR47],799,49.498,697,276,16,11,668,34,693,0.0,632,94,
C7_02340C_A-T-p1,B9J08_002145,PIS54995.1,435545,436789,C7_02340C_A,tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit TRM82 [Source:UniProtKB/Swiss-Prot;Acc:Q5AH60],426,39.101,445,218,11,2,413,1,425,4.51e-95,290,99,
C7_02330W_A-T-p1,B9J08_002146,PIS54996.1,436818,441518,C7_02330W_A,ATP-binding cassette glutathione S-conjugate transporter [Source:UniProtKB/TrEMBL;Acc:A0A1D8PR42],1579,67.493,1532,470,12,49,1560,49,1572,0.0,2076,97,
C7_02320W_A-T-p1,B9J08_002147,PIS54997.1,442059,444338,C7_02320W_A,Sec1p [Source:UniProtKB/TrEMBL;Acc:Q5AH58],779,55.267,693,280,7,4,673,5,690,0.0,786,88,
C7_02310C_A-T-p1,B9J08_002148,PIS54998.1,445731,446852,C7_02310C_A,TPT domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PR34],396,58.967,329,117,3,17,331,46,370,3.85e-130,377,84,
C7_02300W_A-T-p1,B9J08_002149,PIS54999.1,446872,448542,C7_02300W_A,Peptidase A1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AH56],701,31.094,521,306,7,65,532,156,676,1.92e-63,218,84,
CR_01000C_A-T-p1,B9J08_002150,PIS55000.1,450105,453824,CR_01000C_A,Histidine protein kinase SLN1 [Source:UniProtKB/Swiss-Prot;Acc:Q5A872],1373,56.385,697,267,9,10,694,2,673,0.0,701,87,
C5_02970W_A-T-p1,B9J08_002151,PIS55001.1,454141,456669,C5_02970W_A,Dap2p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PNK0],838,52.217,812,378,8,33,841,33,837,0.0,831,96,
CR_00860C_A-T-p1,B9J08_002152,PIS55002.1,457046,457552,CR_00860C_A,Translationally-controlled tumor protein homolog [Source:UniProtKB/Swiss-Prot;Acc:Q5A860],167,79.762,168,33,1,1,168,1,167,1.70e-98,279,100,
CR_00670C_A-T-p1,B9J08_002153,PIS55003.1,457626,458912,CR_00670C_A,tRNA methylase 13 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PRS2],410,46.552,406,195,8,30,428,18,408,3.52e-120,354,93,
CR_00680W_A-T-p1,B9J08_002154,PIS55004.1,459136,460704,CR_00680W_A,BUD22 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PRR2],459,42.197,519,211,13,29,522,5,459,7.20e-107,325,95,
CR_00690C_A-T-p1,B9J08_002155,PIS55005.1,460713,462209,CR_00690C_A,"Ortholog(s) have alpha-1,4-glucosidase activity, role in N-glycan processing, polysaccharide biosynthetic process and endoplasmic reticulum lumen, glucosidase II complex localization",442,38.173,427,231,12,1,420,1,401,1.40e-88,276,84,
CR_00700W_A-T-p1,B9J08_002156,PIS55006.1,462439,464052,CR_00700W_A,"Ortholog of C. dubliniensis CD36 : Cd36_25800, C. auris B8441 : B9J08_002156, Candida tenuis NRRL Y-1498 : CANTEDRAFT_116265 and Debaryomyces hansenii CBS767 : DEHA2E17380g",461,33.942,274,152,5,15,269,9,272,3.36e-39,147,47,
CR_00710C_A-T-p1,B9J08_002157,PIS55007.1,464060,464818,CR_00710C_A,3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) [Source:UniProtKB/TrEMBL;Acc:Q5A845],229,47.699,239,114,5,1,239,1,228,1.27e-65,201,95,
C1_08060W_A-T-p1,B9J08_002158,PIS55008.1,465233,465562,C1_08060W_A,Ofr1p [Source:UniProtKB/TrEMBL;Acc:Q5A784],135,42.593,108,59,2,2,107,19,125,3.38e-26,92.8,97,
C6_00160W_A-T-p1,B9J08_002159,PIS55009.1,465728,466165,C6_00160W_A,Cell wall protein PGA48 [Source:UniProtKB/Swiss-Prot;Acc:Q59L96],108,58.000,50,21,0,18,67,13,62,1.62e-13,60.8,34,
C6_00170C_A-T-p1,B9J08_002160,PIS55010.1,466782,469406,C6_00170C_A,Ubiquitin carboxyl-terminal hydrolase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PP95],660,38.213,526,232,20,362,873,213,659,3.79e-100,324,67,
C6_00180C_A-T-p1,B9J08_002161,PIS55011.1,470318,471220,C6_00180C_A,"Protein of unknown function, Hap43p-repressed gene",201,24.373,279,128,12,11,287,4,201,1.26e-06,46.2,92,
C6_00190W_A-T-p1,B9J08_002162,PIS55012.1,471305,472690,C6_00190W_A,Histone chaperone RTT106 [Source:UniProtKB/Swiss-Prot;Acc:Q59S27],409,41.645,377,183,8,1,373,1,344,1.27e-89,276,81,
C6_00200C_A-T-p1,B9J08_002163,PIS55013.1,472836,473177,C6_00200C_A,"Subunit of mitochondrial respiratory chain complex I, induced in high iron, possibly subject to Kex2 processing, Hap43-repressed",110,32.759,116,69,4,1,113,1,110,1.47e-14,62.4,100,
C6_00210W_A-T-p1,B9J08_002164,PIS55014.1,473883,475193,C6_00210W_A,Aminotran_1_2 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PPA8],415,51.651,424,194,7,5,428,2,414,1.05e-155,445,97,
C6_00240C_A-T-p1,B9J08_002165,PIS55015.1,475672,476658,C6_00240C_A,"Ortholog(s) have SNAP receptor activity, phosphatidylinositol-3-phosphate binding activity",297,39.210,329,165,5,1,327,1,296,1.02e-68,214,99,
C6_00250W_A-T-p1,B9J08_002166,PIS55016.1,476902,478593,C6_00250W_A,AB hydrolase-1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PPA2],548,57.634,524,205,2,37,560,38,544,0.0,628,93,
C6_00260W_A-T-p1,B9J08_002167,PIS55017.1,480163,481818,C6_00260W_A,Ubiquitin-conjugating protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PPB7],369,55.521,317,119,5,234,545,64,363,1.54e-119,355,57,
C5_04930C_A-T-p1,B9J08_002168,PIS55018.1,482074,483813,C5_04930C_A,MFS domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AK39],588,54.276,573,261,1,6,577,13,585,0.0,686,99,
CR_09210W_A-T-p1,B9J08_002169,PIS55019.1,484820,486688,CR_09210W_A,Probable sucrose utilization protein SUC1 [Source:UniProtKB/Swiss-Prot;Acc:P33181],501,34.055,508,271,14,7,513,5,449,1.36e-87,280,82,
C1_00670C_A-T-p1,B9J08_002170,PIS55020.1,488923,490776,C1_00670C_A,Zn(2)-C6 fungal-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5ABD2],583,27.869,610,365,14,22,615,31,581,6.11e-72,240,96,
C6_00140C_A-T-p1,B9J08_002171,PIS55021.1,491107,491568,C6_00140C_A,N-acetyltransferase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PP99],152,68.627,153,47,1,1,153,1,152,2.07e-79,229,100,
C1_00520W_A-T-p1,B9J08_002172,PIS55022.1,491662,492351,C1_00520W_A,Phosphoglycerate mutase [Source:UniProtKB/TrEMBL;Acc:Q5ABB4],222,53.275,229,100,2,1,229,1,222,1.67e-81,241,100,
C1_00390W_A-T-p1,B9J08_002173,PIS55023.1,492549,495800,C1_00390W_A,Cation_ATPase_N domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5ABA1],1067,68.698,1083,315,8,1,1077,1,1065,0.0,1527,99,
C1_00380C_A-T-p1,B9J08_002174,PIS55024.1,498237,500498,C1_00380C_A,"Ortholog(s) have peptide alpha-N-acetyltransferase activity and role in N-terminal peptidyl-methionine acetylation, cytoskeleton organization, mitochondrion inheritance, regulation of actin cytoskeleton organization",745,29.143,700,456,17,3,693,6,674,4.19e-74,253,92,
C1_00370W_A-T-p1,B9J08_002175,PIS55025.1,500507,500788,C1_00370W_A,(orf19.6072.1) Protein of unknown function,94,47.500,80,42,0,11,90,10,89,3.58e-22,80.9,86,
C2_01930C_A-T-p1,B9J08_002176,PIS55026.1,500856,502034,C2_01930C_A,"Ortholog of S. cerevisiae : YBR138C, C. dubliniensis CD36 : Cd36_16750, C. parapsilosis CDC317 : CPAR2_212450, C. auris B8441 : B9J08_002176 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_92365",345,29.448,163,79,5,163,291,136,296,9.89e-11,60.5,33,
C2_01950C_A-T-p1,B9J08_002177,PIS55027.1,502685,504259,C2_01950C_A,Antagonist of mitotic exit network protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q5ALR8],657,39.535,430,216,11,123,509,208,636,1.23e-95,302,74,
C2_01970C_A-T-p1,B9J08_002178,PIS55028.1,506783,509050,C2_01970C_A,Arrestin_C domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PGG1],923,46.441,590,213,17,148,672,199,750,8.21e-154,469,82,
C2_02210C_A-T-p1,B9J08_002179,PIS55029.1,509281,510354,C2_02210C_A,t-SNARE coiled-coil homology domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PGJ1],422,47.467,375,154,7,1,334,1,373,1.57e-97,294,94,
C2_01980C_A-T-p1,B9J08_002180,PIS55030.1,510604,512241,C2_01980C_A,Srd1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PGG7],625,33.962,159,100,4,3,157,7,164,4.26e-25,107,28,
C2_01990C_A-T-p1,B9J08_002181,PIS55031.1,513022,520134,C2_01990C_A,1-phosphatidylinositol-3-phosphate 5-kinase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PGH4],2624,38.012,2123,1002,56,14,1883,27,2088,0.0,1172,91,
C2_02000W_A-T-p1,B9J08_002182,PIS55032.1,521778,522800,C2_02000W_A,"Ortholog(s) have enzyme binding, phosphatidylinositol-4-phosphate binding activity",340,79.228,337,67,3,5,340,6,340,0.0,541,99,
C2_02010C_A-T-p1,B9J08_002183,PIS55033.1,522966,524057,C2_02010C_A,Chitinase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q5AM60],388,41.873,363,197,6,10,361,24,383,7.90e-103,306,97,
C2_02020W_A-T-p1,B9J08_002184,PIS55034.1,524471,526855,C2_02020W_A,Ubiquitin carboxyl-terminal hydrolase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PGI9],794,56.391,798,322,10,12,794,7,793,0.0,898,99,
C2_02030W_A-T-p1,B9J08_002185,PIS55035.1,527372,528438,C2_02030W_A,Phospho-2-dehydro-3-deoxyheptonate aldolase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PGI8],371,81.671,371,68,0,1,371,1,371,0.0,641,99,
C2_00550W_A-T-p1,B9J08_002186,PIS55036.1,528507,530189,C2_00550W_A,"Ortholog(s) have (R)-carnitine transmembrane transporter activity, choline transmembrane transporter activity, ethanolamine transmembrane transporter activity",569,54.641,571,232,6,1,553,1,562,0.0,614,99,
C2_00540W_A-T-p1,B9J08_002187,PIS55037.1,530569,532347,C2_00540W_A,"Protein with a multidrug and toxin extrusion protein domain, induced by Mnl1 under weak acid stress",610,63.238,593,209,3,1,584,1,593,0.0,759,99,
C2_00520W_A-T-p1,B9J08_002188,PIS55038.1,532556,533851,C2_00520W_A,"Mannan endo-1,6-alpha-mannosidase DFG5 [Source:UniProtKB/Swiss-Prot;Acc:Q5ACZ2]",451,54.608,434,190,5,2,431,21,451,0.0,517,99,
C2_00510W_A-T-p1,B9J08_002189,PIS55039.1,534240,535199,C2_00510W_A,"Protein of unknown function, S. pombe ortholog SPAC7D4.05 encodes a predicted hydrolase, Hap43-repressed, Spider biofilm induced",334,43.373,332,165,8,3,318,10,334,4.46e-90,270,99,
C2_00500W_A-T-p1,B9J08_002190,PIS55040.1,535319,537811,C2_00500W_A,Zn(2)-C6 fungal-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PG41],834,40.157,889,392,23,10,830,18,834,0.0,555,99,
C2_00490W_A-T-p1,B9J08_002191,PIS55041.1,538038,539771,C2_00490W_A,MHD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PG39],669,43.514,609,300,13,2,576,70,668,1.91e-161,474,99,
